Title,Description,Thumbnail url,Channel name,Views,Likes,Comments,Duration in seconds,Duration in timestamp,Duration,Uploaded Time,Video url
Los Ajos - Serendipity (Full Album 2020),"Serendipity (2020)
https://www.instagram.com/losajosmx/?hl=el
Psychodelic, stoner, alternative rock  from rom Monterrey, Mexico.
Los Ajos are Luis Elizondo and Art Batarse.
====
1.- Blews Perfume   00:00
2.- Efecto Escarto   03:37
3.- Niño Limon     07:02
4.- Escondete En El Viento     10:38
5.- I Cant Sleep         14:12
6.- Lovato Factory       18:25
7.- Stoner Leeves      21:43
8.- Gusano Cleto   25:37
9.- The Loner     30:25",https://i.ytimg.com/vi/6K8dQ3ilc78/sddefault.jpg,666MrDoom,1718,74,3,1987,33:07,"33 Minutes, 7 Seconds",2020-11-07T09:00:01,https://www.youtube.com/watch?v=6K8dQ3ilc78
YourMajesty EP,"YourMajesty 2020
Doom/Gothic (Madrid, Spain)
https://yourmajestytheband.bandcamp.com/album/yourmajesty-ep

I. The Bridge
II. Reflection 07:34

🕈 🕈 🕈

**ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ**",https://i.ytimg.com/vi/xzLYnZp8qBs/maxresdefault.jpg,† HOLY PARISH OF DOOM †,272,21,0,783,13:03,"13 Minutes, 3 Seconds",2020-11-13T19:30:59,https://www.youtube.com/watch?v=xzLYnZp8qBs
Tyranonaut – Marble Eye (Full Album 2020),"Vinyl and Digital Available Here: https://tyranonaut.bandcamp.com/album/marble-eye
Tyranonaut Facebook: https://www.facebook.com/OfficialTyranonaut
Tyranonaut Youtube: https://www.youtube.com/channel/UCALQcF6J9NNMNbgm3hobeEQ
In the Spring of 2017, two brothers began an undertaking that would lead them into complete exile over a period of 2 ½ years.  The sonic vision that became Marble Eye, is the true debut album of Alex and Nick Greywitt of Tyranonaut from Rochester, NY.  Self-financed and self-released under their own label, Hopkins and Stearne Productions, Marble Eye is the amalgamation of the brothers’ ideals of what an album, an invaluable treasure frozen in time, should encapsulate while demanding “active listening,” as penned by the band. 
*
Witchfinder General, Black Sabbath, Witchfynde, Sensational Alex Harvey Band, Trouble, Pagan Altar, Nazareth, Angel Witch, Jaguar, Satan, Desolation Angels, Hawkwind, Poison (Germany), Jethro Tull, old Genesis, King Crimson, Budgie, Captain Beyond, Black Hole, Celtic Frost, Candlemass/Nemesis, Cloven Hoof, Dream Death/Penance, The Sisters of Mercy and countless others were among utmost importance during this time to create a heavy album with its own sonic identification and concepts. 
*
The Hermetic mindset during this time birthed 5 songs spanning 52 minutes which we are proud to finally release via 666MrDoom’s channel. A limited edition of 250 vinyl copies are available for pre-order, which the band considers to be the ultimate incarnation and realization of their 3 year vision. The gatefold release will come with a 12” vinyl, 7” vinyl, 16x24” high quality promo poster with full artwork, and double sided insert with extensive liner notes.  The vinyl contains a special mastering completed by Jim Plotkin, differing from the digital master heard here.  
Until then, future eyewitness of those days…a thousand days of yesterday are time since come and gone. Our penance is paid. 
===========================
1. Land of Stagnation 0:00
2. Marble Eye 5:27
3. The Doller House 9:40 
4. Erskine Hollow 20:24
I. Prayer of the Shepherd
II. Trespasser
III. The Rites of Jade
IV. Moons over Hexenhaus
V. Exaltation Clandestine
VI. Pyromancer’s Key
VII. The Return of the Girl in White
5. Golden Wolf, Overseer 46:31
==========================
Released November 14th, 2020 
Alex Greywitt- Guitars, Bass, Vocals, Keyboards, Devices
Nick Greywitt – Drums, Devices  
*
Recorded in The Abyss Studio from August 2017-November 2019
Mixing/Mastering by Jim Plotkin at Plotkinworks 2020
Cover Artwork by Chris Manvell 2020
*
The lyrics to Land of Stagnation are dedicated to Russ Vrankovich and to the memory of Terry Jones of Pagan Altar (1945-2015).
*
The Doller House is dedicated to Brian Lawrence, Mike Smail, Rich Freund, and Terry Weston of Dream Death/Penance. This is an Ode to the Journey and The Road. 
*
Erskine Hollow is dedicated to Phil Cope of Witchfinder General. A life without your music would be impossible. 
*
All music composed and arranged by Tyranonaut. Copyright © Hopkins and Stearne Productions 2020",https://i.ytimg.com/vi/g_jH8CCzR_Q/maxresdefault.jpg,666MrDoom,5036,214,17,3126,52:06,"52 Minutes, 6 Seconds",2020-11-14T15:00:14,https://www.youtube.com/watch?v=g_jH8CCzR_Q
Lightmaker - Lightmaker (Full Album 2020),"Lightmaker (2020)
https://lightmaker.bandcamp.com/
https://www.facebook.com/lightmakerNYC/
https://www.instagram.com/lightmaker_nyc
Lightmaker is a psychedelic doom band from New York City.
====
1 
Hanging Crown 00:00
2 
Destined For Death 09:29
3 
Sweet Fire 17:44
4 
Under Your Skin 21:44
5 
Rise To Light 31:46
6 
Mournin Blues 39:49
----
Hanging Crown is the debut album of NYC Doom band Lightmaker.
credits
released November 13, 2020

Recorded at Studio G Brooklyn.

Mixed and engineered by Jeff Berner
Assisstant Engineer Ross Colombo
Mastering by James Plotkin
Front cover Artwork by The Real Theory
Layout by Suzi Uzi",https://i.ytimg.com/vi/ZtcsZ2D8ToQ/sddefault.jpg,666MrDoom,4466,222,24,2610,43:30,"43 Minutes, 30 Seconds",2020-11-17T15:00:06,https://www.youtube.com/watch?v=ZtcsZ2D8ToQ
Holy Troika - Holy Troika (Full Album 2020),"Holy Troika  (2020)
http://holytrinity.bandcamp.com/
https://open.spotify.com/album/4KamtAJIWupIlrJn0I5KFQ
https://music.apple.com/ru/album/holy-trinity/1529360264
https://soundcloud.com/holytrinityru
https://www.youtube.com/playlist?list=OLAK5uy_kh3AgUzsdyJt_I1JDNTdrEb7KinxEd6wg
https://vk.com/holytrinityband
Psychedelic / Garage Rock / Proto-metal
Holy Troika
Moscow, Russia
====
1.
Inferno Pt. 1 00:00 
2.
The Golden Calf  00:50
3.
It's Not You  04:53
4.
Beat Him    07:57
5.
Fairy Horse  10:24
6.
Inferno Pt. 2  13:46
7.
The Light of Samarkand  17:29
8.
I Never Thought About   22:42
9.
Man Comes from Ape  27:43
10.
The Song of Songs  30:19
11.
Inferno Pt. 3  32:43
====
released January 1, 1969",https://i.ytimg.com/vi/i3i45dIcjhU/maxresdefault.jpg,666MrDoom,4838,246,26,2061,34:21,"34 Minutes, 21 Seconds",2020-11-22T15:00:12,https://www.youtube.com/watch?v=i3i45dIcjhU
Dark Covenant: Eulogies for The Fallen,"Eulogies for The Fallen 2011 Emanes Metal Records
Doom Metal (Montreal, Québec)
https://darkcovenant.bandcamp.com/album/eulogies-for-the-fallen

I. The End-Time Congregation 00:00
II. Forever Amongst The Ruins 01:42
III. Visions of Salvation 07:30
IV. Ascension Denied 13:54
V. Black Raven 21:23
VI. Perennial Solitude 25:33
VII. Black Sun Rising 30:44
VIII. A Broken Sword Reforged 37:30
IX. Dirgevows 45:18

🕈 🕈 🕈

Forever Amongst the Ruins

Dark shadows fall
As the wind blows upon
Towering monuments
Of broken memories

And I am left alone
To wander in what once was
Splendor in my mortal eyes
This life I used to call divine

Where are they now
The truths I took for granted
The light of a thousand suns
Now only dust remains

Will you now reach for me?
Dark endless eternity
Take me away from this life
Into a new beginning

I call upon the lords of time
To break the bonds of false eternity
This place of black illusion I must escape
I am not a child of this reality

Dark shadows fall
As the wind blows upon
Towering monuments
Of broken memories

Will you now reach for me?
Dark endless eternity
Take me away from this life
Into a new beginning

I call upon the lords of time
To break the bonds of false eternity
This place of black illusion I must escape
I am not a child of this reality

🕈 🕈 🕈

ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ",https://i.ytimg.com/vi/52SjJ1Ml2oo/maxresdefault.jpg,† HOLY PARISH OF DOOM †,1056,51,5,2828,47:08,"47 Minutes, 8 Seconds",2020-11-23T02:07:32,https://www.youtube.com/watch?v=52SjJ1Ml2oo
Karkara - Nowhere Land (Full Album 2020),"Nowhere Land (2020)
https://www.facebook.com/karkararock/
http://karkara.bandcamp.com/
https://www.karkaraband.com/
KARKARA
Toulouse, France
====
Stolen Body Records
https://stolenbodyrecords.co.uk/
https://www.facebook.com/stolenbodyrecords/
https://www.instagram.com/stolenbodyrecords/
https://twitter.com/Stolenbodyrecs
====
A deafening echo that suddenly speaks out of the dust, conveying all the desolation of an endless landscape up to the sky.
A journey for those who like exotic rock to sound viscerally loud, raw and high gained. To blow up the speakers for good. Fuzzed guitar and Buzzing didgeridoo locked with a sped up drums and cranked bass sound that makes you feel like you are riding a spacecraft at full speed between the dunes.
KARKARA's second album, ""Nowhere land"" explores the mysteries of the unknown lands. An album that drags the comfort out of your zone and creates an eerie space of atmospheric low-end and sneering highs.
 ----
7 tracks that take a further step into a dark and mystical world.
This album is a straight continuity of 'Crystal Gazer'. The second chapter of a journey made by a traveler who discovers new lands and mysterious people.
Written during Crystal Gazer's tours, among long rides between gigs and rehearsals in south France. Recorded in Toulouse at SwampLand studio and using only analog equipements to add that raw Lo-fi flavor they love.
----
Created in 2017 in Toulouse, France, the threesome takes it's inspiration among different rock genre, from the sweet middle eastern psychedelic rock to the raw shattering sounds of garage fuzz and german krautrock.
Even going so far as to use their favorite atypical instrument - the didgeridoo - the three members of KARKARA, like desert wizards, take pleasure in pushing further the boundaries of the genre and take their audience into a mystical and indomitable world.
----
Their debut album «Crystal Gazer», released in October 2019 through Stolen Body Records (UK) and the french cassette label Ghost Lizard Diffusion, is a hypnotic musical production inspired by the mystical folklores all around the middle eastern countries. With the collaboration of the illustrator Dead Flag who was an additional source of imagination, this 7 tracks LP of 41 minutes is a deafening psychedelic flood where the desert and the tribal atmosphere is omnipresent. The lyrics take the form of mystical and narrative incantations that draw the thread of an epic journey that unfolds throughout the album. 
----
01. Deliverance 00:00
02. Space Caravan      (5:46
03. Falling Gods    12:10
04. People Of Nowhere land   16:05
05. Setting Sun     22:09
06. Cards    26:23
07. Witch    30:53
----
LINE UP :
Karim Rihani - Guitar , Vocals , Didgeridoo
Hugo Olive - Bass
Maxime Marouani - Drums , Vocals
----
Recording studio : SwampLand – Toulouse, France.
Mixing and mastering: LoSpider, Jim Diamond.
Cover artwork : Dead Flag Studios",https://i.ytimg.com/vi/sewdQD0hu1s/sddefault.jpg,666MrDoom,7729,356,23,2190,36:30,"36 Minutes, 30 Seconds",2020-11-26T15:30:03,https://www.youtube.com/watch?v=sewdQD0hu1s
Salem's Pot: Sweeden,"Sweeden 2013 Easyrider Records
Stoner Doom Metal (Sweden)
https://salemspot.bandcamp.com/album/sweeden
𝐓𝐡𝐞 𝐀𝐪𝐮𝐚𝐫𝐢𝐚𝐧 𝐀𝐠𝐞: https://www.youtube.com/watch?v=osoBXnOctNU
𝐂𝐫𝐞𝐞𝐩 𝐏𝐮𝐫𝐩𝐥𝐞: https://www.youtube.com/watch?v=n7oNz8jdgBE
𝐑𝐮𝐧 𝐓𝐡𝐞 𝐍𝐢𝐠𝐡𝐭: https://www.youtube.com/watch?v=xBx3trwRbtc
𝐓𝐡𝐞 𝐀𝐠𝐞 𝐨𝐟 𝐒𝐚𝐥𝐞𝐦: https://www.youtube.com/watch?v=O0D8aqqWg-o
𝐖𝐚𝐭𝐜𝐡 𝐌𝐞 𝐊𝐢𝐥𝐥 𝐘𝐨𝐮: https://www.youtube.com/watch?v=Ab0m5yPnXKg
...𝐋𝐮𝐫𝐚𝐫 𝐔𝐭 𝐝𝐢𝐠 𝐩å 𝐏𝐫ä𝐫𝐢𝐞𝐧: https://www.youtube.com/watch?v=p_-fzbdu0Mo

Part I 00:00
Part II 14:37

☩   ☩   ☩

ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ",https://i.ytimg.com/vi/QjsU5bEJSew/maxresdefault.jpg,† HOLY PARISH OF DOOM †,669,36,4,2123,35:23,"35 Minutes, 23 Seconds",2020-12-13T14:16:09,https://www.youtube.com/watch?v=QjsU5bEJSew
Superlord - Vs. Gargantuan (EP 2020),"Vs. Gargantuan (EP 2020)
https://superlordband.bandcamp.com/
https://www.facebook.com/superlordband/
http://www.instagram.com/SuperLordBand/
http://soundcloud.com/superlord
Stoner/Doom trio from Herts/Bucks , UK
====
1 
Weight 0:00
2 
Desert Ruins 05:29
3 
Vs. Gargantuan 11:39
4 
Alice Olive 17:57
----
released December 11, 2020",https://i.ytimg.com/vi/0ThWP8ayz1s/sddefault.jpg,666MrDoom,6741,384,36,1721,28:41,"28 Minutes, 41 Seconds",2020-12-14T15:00:01,https://www.youtube.com/watch?v=0ThWP8ayz1s
Saint Satori - Belladonna (Full Album 2020),"Belladonna (2020)
https://saintsatori.bandcamp.com/
Saint Satori
Lyttelton, New Zealand
====
1.
Father, Son and Holy Ghost 00:00
2.
Mama You Should Know  05:49
3.
Coffin Liner  09:48
4.
Swagger   13:21
5.
You Blew My Mind    16:45
6.
Who Needs Thousands     19:12
7.
Sirens     21:35
8.
Ruby      25:03
9.
Middle Eastern Love Song    25:52
10.
Little Black Heart      28:40
====
released December 10, 2020

Saint Satori

Anthea Struthers: Vocals
Jason Greig: Guitars
Keiran George: Bass
Fea Salkeld: Guitars
Rory Grant: Drums

Belladonna

Additional Guitars: Delaney Davidson.
Recorded at The Sitting Room and Sawtooth Studios
Engineered by Josh Petrie
Produced by Delaney Davidson
Mastered by Ian McAllister
Cover Artwork: Jason Greig
Cover Design: Rory Grant & Delaney Davidson",https://i.ytimg.com/vi/RLzDCtZOWTc/sddefault.jpg,666MrDoom,5310,283,28,1879,31:19,"31 Minutes, 19 Seconds",2020-12-17T15:00:15,https://www.youtube.com/watch?v=RLzDCtZOWTc
Glitter Wizard - Hollow Earth Tour (2016) (Full Album),"Released October 21, 2016.

Recorded by Donny Newenhouse at El Studio, SF 
Mastered by John Golden 
Sax by Adam Beach 
Cello by Jackie Perez Gratz

*Tracks:
1. The Smokey God 00:00
2. Mycelia 05:33
3. The Hunter 08:54 
4. Scales 13:02 
5. Stoned Odyssey Pt.1 Pt.2 Pt.3 (Fungal Visions) 20:15 
6. UFOLSD 26:00 
7. Death of Atlantis 30:37

*Links:
https://glitterwizard.bandcamp.com/album/hollow-earth-tour
https://www.facebook.com/Glitter-Wizard-77619029508",https://i.ytimg.com/vi/jIGYBm2KO5M/maxresdefault.jpg,WankyShitDemon,1053,10,0,2439,40:39,"40 Minutes, 39 Seconds",2018-07-20T15:57:42,https://www.youtube.com/watch?v=jIGYBm2KO5M
Deep Tomb EP,"Deep Tomb 2020
Doom/Sludge (Los Angeles, CA)
https://deeptomb.bandcamp.com/album/deep-tomb-ep

I. COLOSSUS 00:00
II. ASCENSION FROM THE DEVOURED REALM 07:13
III. ENDLESS POWER THROUGH BREATHLESS SLEEP 10:33
IV. LORD OF MISERY 17:03

💀 💀 💀

**ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ**",https://i.ytimg.com/vi/IPqaaBTerxU/maxresdefault.jpg,† HOLY PARISH OF DOOM †,1414,67,2,1766,29:26,"29 Minutes, 26 Seconds",2020-12-18T13:21:51,https://www.youtube.com/watch?v=IPqaaBTerxU
Leathürbitch - Shadow Mistress [Single] (2020),"Band: Leathürbitch
Album: Shadow Mistress
Country: USA
Label: Independent

Tracklist:

1. Morphina 00:00
2. Shadow Mistress 04:24

Lineup: 
 
Joel Starr - Vocals
Patrick Sandiford - Guitars
Alex Ponder - Guitars
Court Murphy - Bass 
Rand Crusher - Drums 

Recorded and mixed by Charlie Koryn at Toadhouse Recording.
Mastered By Joel Grind.


Facebook: https://www.facebook.com/HeavyChains/
Bandcamp: https://leathurbitch.bandcamp.com/
Instagram: https://www.instagram.com/leathurbitch/
More info: https://www.metal-archives.com/bands/Leath%C3%BCrbitch/3540441195




NWOTHM Full Albums will try to gather the best of Old School Heavy Metal albums by the bands of the new generation. If you like it, buy the album.

Facebook: https://www.facebook.com/nwothmfullalbums/
Instagram: https://www.instagram.com/nwothmfull/
Patreon: http://patreon.com/nwothmfull",https://i.ytimg.com/vi/AekkAcUFeHE/sddefault.jpg,NWOTHM Full Albums,9057,354,42,543,9:03,"9 Minutes, 3 Seconds",2020-12-20T15:05:09,https://www.youtube.com/watch?v=AekkAcUFeHE
13 Bells of Doom (self-titled),"13 Bells of Doom 2018 Apocalyptic Productions
Doom Metal (Valdivia, Chile)
https://13bellsofdoom1.bandcamp.com/album/13-bells-of-doom-full-album

I. Tales From The Crypt 00:00
II. Imprisoned 07:22
III. The Powder 15:18
IV. Interludium 21:24
V. Sarnath 22:31
VI. Bloody White Pearls 30:05
VII. Outro 34:59


Tales From The Crypt

The darkness, the fear, the silence, squeeze
My body, my arms, my legs, my mind keep
Remembers feelings, emotions, and now I am
I’m an old man, I’m alone and my friends are dead

The fear of death down, down, down in the crypt
I hide my name, my fear, my soul, the bloody eyes
Fire, fire, I feel this pain, but all are dead now, all are dead now

It’s late for lamentations, they are looking me now
I have to run to the dark woods
Crossing the threshold and finding the light

The fear of death down, down, down in the crypt
I hide my name, my fear, my soul, the bloody eyes
Fire, fire, I feel this pain, but all are dead now, all are dead now

My heart is beating and I see a shadow
He call my dead name, he call my dead name…

🕈 🕈 🕈

ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ",https://i.ytimg.com/vi/i0AuvmDjl8A/maxresdefault.jpg,† HOLY PARISH OF DOOM †,861,44,2,2186,36:26,"36 Minutes, 26 Seconds",2020-12-20T16:33:12,https://www.youtube.com/watch?v=i0AuvmDjl8A
Oud Masters on Vinyl,"All music rights belong to their rightful owners. Please support the musicians and buy their music.
--
Some of you may remember, I shared a photo on Instagram that teases the idea of making a set dedicated to the oud masters a few months ago. Now it's finally completed! The result doesn't feel nor sound like a usual Coffee Break Sessions episode, that's why I decided not to put CBS in the title.

It's a bit of a risky episode; people might hate it, some might love it, or some wouldn't even feel interested enough to click on it. But regardless, I feel happy with the result and decided to share it:)
Let me know your thoughts:)

Big thanks to my dear friend Mustafa Kaplan for shooting the intro sequence with his oud in his lovely Boston flat.

Chapters:
00:00 Intro
00:06 Hamza El Din - Bint Baladna
06:14 Munir Baschir - Maqam Hidshas-Kar
15:07 Salman Shukur - Húriyyat al-jabal (The Mountain Fairy)
23:05 Aram Arakelian - Gay Sultan
25:48 Udi Hrant - Hicaz Taksim
29:05 Vedad Gencturk - Makam Nihavend
35:51 The Secret Trio (Tamer Pinarbasi, Ismail Lumanovski, Ara Dinkjian) - Slide Dance
41:57 John Bilezikjian - Taksim Opus
44:24 Simon Shaheen - Theme & Variations

--
MY ANALOG JOURNAL MERCH IS NOW ONLINE! 
https://www.myanalogjournal.co.uk/maj-merch

To support this channel, you can visit our Patreon page and make a small donation!
https://www.patreon.com/myanalogjournal
I love to make more videos and make them regularly.  By supporting me on Patreon, you'll help me to keep creating new and awesome content. In return, as soon as you become a patron you'll be taken to a page with links for Patreon-exclusive content: Early release for every single episode, exclusive Spotify and Youtube playlists only for Patreon supporters, a link that shows every single record that I own, a link to my Discogs want list, an updated list that shows the titles of future episodes,  My Analog Journal merch discount codes and limited edition items only for Patreon supporters and much more!
------------
My Analog Journal on Soundcloud:
https://soundcloud.com/myanalogjournal

My Analog Journal on Instagram:
@myanalogjournal

Personal Instagram:
@terlat

My Analog Journal on Facebook:
https://www.facebook.com/myanalogjournal

My Analog Journal on Soundcloud:
https://soundcloud.com/myanalogjournal/

* All materials presented on this channel are copyrighted by their respective copyright owners and are subject to use for informational purposes only. 
* As a copyright owner, if you don't approve your music material to be presented on this channel or would like any additional info to be published,  please contact me via my Youtube channel and I'll remove it immediately.

Turntables I use:
Audio-Technica AT-LP120-USB Turntable - Silver

Mixer I use:
Omnitronic TRM-202 MK3 rotary

Cameras I use:
- Blackmagic Pocket Cinema 6k (Side angle)
with Sigma 18-35mm F1.8 lens
- Panasonic GH4 (Top angle)
with Panasonic Lumix G Vario 7-14mm f/4",https://i.ytimg.com/vi/yzfGJSOKXag/maxresdefault.jpg,MAJ,138231,6269,248,3151,52:31,"52 Minutes, 31 Seconds",2020-11-29T11:53:37,https://www.youtube.com/watch?v=yzfGJSOKXag
